Country,Country_Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Belarus,BLR,9.797486551641969,9.43883932293838,8.612563830755633,7.46358304725536,6.3371746526703205,5.654400195569262,5.772882688232149,5.848321407218609,5.685088398358889,5.480346649129557,5.304816520886086,5.225335545002598,5.254649833196077,5.37933561051115,5.759420353561735,5.875465458801831,6.155176129648168,6.029733806439473,6.352864617156397,6.039191990419664,6.5026428302793615,6.188142930045078,6.344981391304877,6.352712194873841,6.29728586979012,5.79426692004421,5.822979457221894,5.921351459604531,6.245507315077046,6.122237765444218
Belize,BLZ,1.7594932659394094,2.2497070149003853,2.5730223750025734,2.3782416192283367,2.231268500934654,2.2226302413003354,1.6849199663016006,2.076046485388695,1.9544143705917099,1.7156319174488135,1.819578666451013,2.0778772719431684,1.98180542834254,1.892898995142513,1.5912279854178926,1.6561075088897983,1.7505440088943325,1.7723913955067232,1.629609350046607,4.640002663701419,1.7366225865882685,2.0288521441917324,1.9822427054633005,1.3306065782429919,1.3583649509889577,1.8840427321737891,1.7643912609918648,1.7031467918166057,1.644603729417335,1.6395500093374553
Bolivia,BOL,1.516423036286794,1.5503199335487523,1.557063152666062,1.394803699839885,1.274978598573524,1.125639469485331,1.0656529637492886,1.1489831813807276,1.0707985575960561,0.9955109962788236,0.9752597623977373,0.9382017574325393,0.9493502430605198,1.0195579883386423,1.0464167745925768,1.088569381645475,1.1952594859741457,1.263804810336804,1.3485632510309105,1.4163173926810786,1.5096634959381792,1.6263664253702577,1.678603031901446,1.7775880454943218,1.906315550371059,1.909890715693984,1.9951373607081224,2.032547019066542,2.046129929009622,1.9403980050370353
Brazil,BRA,1.3281591723937518,1.3549798910314725,1.3475355424411075,1.3724020043062286,1.3955730303460863,1.4891998845894776,1.5940862431699743,1.6825046654473466,1.7115149570734507,1.7465315453854988,1.7945499836807342,1.8024103708722041,1.76988077175168,1.7095390240916133,1.7853718564642063,1.7820617641649814,1.7836250006513512,1.8543058559537584,1.9456819275423385,1.8051797880414626,2.0332256800060438,2.1178693752911792,2.2792723330613978,2.421656961026678,2.5232321371871493,2.373628508462584,2.1685746963911225,2.1964181731937766,2.0718546765434436,2.0578108391375625
Barbados,BRB,3.7557533926333577,3.7417147744280523,4.488569363612157,3.7897593123860704,3.8883624708844704,4.023237013780527,3.969338730635431,4.325404667708244,4.715334863032517,4.80671461056368,4.5670341164814685,4.807445301547924,5.010551434108945,5.030419439405791,4.940370507096733,5.138969155633541,5.297774677395188,5.310350587452108,6.35836901184432,16.435022555678373,5.493901600023677,6.219366933686918,7.472734688151063,5.065179206105158,4.458878191614184,4.451033308892989,4.513677359019413,4.122573001156103,4.325983845718462,4.355082032325161
Brunei Darussalam,BRN,12.600786969394775,12.696838562327203,13.107547610702186,13.951804149330457,14.752014150878212,15.482377016074746,15.855820366358087,16.764862387085604,14.163285130117348,13.580042548756337,14.167111890168865,13.851433814555476,13.322682546879062,15.624336548568506,14.188974622969921,13.667038528227396,20.309942637717374,19.041675311389003,20.84771899965766,20.500023145383665,18.44923520920442,18.618851838404748,18.295877389391045,17.828265189006736,17.277647710970452,15.424883458662348,16.603499813458722,17.173913465745297,17.577396404916612,16.132158550086224
Bhutan,BTN,0.1507156165870072,0.2431556364411741,0.2244983864178476,0.24409020071724966,0.26320489561105836,0.29927295376794,0.3693641949430348,0.34438195221066026,0.35437242415544196,0.3460890210179862,0.35532153214644663,0.3810199074618607,0.3895945694340035,0.41411823149728755,0.4539697963794343,0.4932608129669685,0.4867630754413466,0.4812949132352239,0.4466871625404125,0.471747474820394,0.5835139882311999,0.851006096628077,0.912224067457382,0.9433497598531486,0.973502632043912,1.0578593884013465,1.2623760457394906,1.301030266537139,1.3918418871736862,1.3759772089890367
Botswana,BWA,2.1837862034449422,2.0583252470555773,2.4201692505029184,2.3229052754965656,2.147746853167334,2.1712895622231008,1.9405552114540607,1.992957783051939,2.33528172826078,2.397128414044937,2.4523331546314715,2.310897523936002,2.364139819684983,2.260164586273969,2.2486127580794184,2.378997791538856,2.227776919789625,2.303437438567742,2.291667031986035,2.14487370442231,1.6959336268719838,1.9251704690970057,1.671936659505298,2.627813846200142,3.346708888082585,3.277194970597261,3.0695510790610414,3.32414843012488,3.2430269121457083,3.147107070659716
Central African Republic,CAF,0.05344278415528335,0.048636324316737804,0.05068875885532617,0.05252535333148619,0.051036405863189895,0.04964839626370994,0.051386917797556705,0.05011154239790216,0.06617781403171068,0.06745326542663208,0.06592644092537649,0.06716790040666135,0.06575263490533857,0.05926025277649094,0.058082525209033946,0.0544772901034343,0.05585133932051383,0.057170025239514304,0.03978126896352924,0.03919197260530457,0.038752931098004796,0.04299966519460269,0.04508148658459102,0.02697875025833076,0.0291207472186052,0.042286393644001975,0.046279123826739106,0.04786747124805663,0.04928879572951702,0.05057764831117688
Canada,CAN,15.148889872276104,14.741013973468315,15.028234202043308,14.713385823916836,15.060345344518502,15.290602846990463,15.592590368635584,15.943985457341128,16.076511980216463,16.25852274801796,16.757626427658717,16.33156895308847,16.72030148858802,17.208301611518735,16.794269964412315,17.027485271236106,16.59534990347216,17.380570110631524,16.556922940001144,15.502145025110668,15.792141234915514,15.995944301162329,15.73447395631266,15.838460271747099,15.84990540866688,15.64858560560476,15.420601713057955,15.544571037654375,15.650579042407378,15.430612827629735
Switzerland,CHE,6.452219106222468,6.716198199464763,6.646920803029483,6.262372509553901,6.089683783982801,6.1698524590000945,6.223265482158134,6.030549706823591,6.22362781664869,6.233210540158855,6.084142394822006,6.244939386051226,5.98098517476491,6.10982341501083,6.127509688150196,6.165024807888691,6.077017721192664,5.766034470864019,5.878910791119222,5.639327378005189,5.7777028569243045,5.205754137583701,5.317086348976642,5.381151798834776,4.8591655248048,4.7196487770673965,4.737656376578289,4.578884688179082,4.401990989805104,4.359041461983189
Chile,CHL,2.299124712976653,2.171133483583674,2.209941851998328,2.317687555925328,2.515821652245399,2.7098510910053806,3.0780057840458803,3.4687686047292523,3.472487430677106,3.5897061499389196,3.286328365602401,3.1212716175289272,3.131771583156144,3.1672626165374074,3.4324131956461184,3.4586290457417803,3.4944496661304987,3.906183578458858,4.06924588257538,3.8759495305891614,4.087904660803254,4.437266283130839,4.506229076199485,4.72355507730667,4.311060938199384,4.576124116909566,4.749830077214781,4.714019983547989,4.624338350696,4.82111829925293
China,CHN,1.9145425635469109,2.0005387650115574,2.075744439770981,2.24484063677404,2.322192249766117,2.5634785928597217,2.5218758983203973,2.547901550718452,2.605836859416958,2.517419885290983,2.65041242787957,2.774761174666824,2.975679520926078,3.427437252600124,3.954107458456301,4.46770002977058,4.910276132205268,5.306366015078137,5.435075621694894,5.798318753826262,6.3354176906530215,6.90134442946652,7.046182675390824,7.324147114594642,7.2942355064474516,7.146449356728219,7.115385005116048,7.230985031406338,7.48733189390915,7.60593696057347
Cote d'Ivoire,CIV,0.22725608901662936,0.22568426011639806,0.21619633686917109,0.22303200253050906,0.2249655234874927,0.23732797155219326,0.27616539238499505,0.3284718182415403,0.3200891477142139,0.42600772814195204,0.39441714383645726,0.38509402494875256,0.39694656133662176,0.3017111764207281,0.3043878534768997,0.32035718487550824,0.30392033838519017,0.29523374049225326,0.33000828082061434,0.30061099855384427,0.30925910598268663,0.29103148816001523,0.3731345343927491,0.39343507503216074,0.40622275919861167,0.4223688068988753,0.40255679188804383,0.4321232213891451,0.4064744392341152,0.4211295153972068
Cameroon,CMR,0.2461781688181224,0.5742338550485454,0.548021964720346,0.4485353842723905,0.3491805367675768,0.34411805190359046,0.340710332370087,0.33880713675622426,0.34230358905313124,0.31695410676575925,0.33582691802935477,0.3239393028148191,0.3136156004770209,0.3101030094423669,0.29665127549964476,0.2830815137691813,0.2793069780916272,0.3272774957239524,0.33190194081536933,0.3552313248030159,0.3446201710103476,0.32573769509246453,0.3202194375541584,0.34198023267042893,0.3637268965635215,0.3631154393828553,0.3794947580491465,0.373279082746811,0.38031015591835327,0.36442492165447127
"Congo, Dem. Rep.",COD,0.09187558901136753,0.04845684444573167,0.03964223737894955,0.048949095130891816,0.054902776994881844,0.050750141204450934,0.05309042522600676,0.05179433014541133,0.05083615667239718,0.0455143188809401,0.034602935560205605,0.032418904111365415,0.03308491526668628,0.03889114878872642,0.03655627289174864,0.04033885142308657,0.040298315911966455,0.04225567548220235,0.04221071859803932,0.04003294102545692,0.04104463987561941,0.04523995430594577,0.04100216188187193,0.05549420416501053,0.06967843154233687,0.042363693950846076,0.030714897807526873,0.03501281505478087,0.03711277146100901,0.03698558624650285
"Congo, Rep.",COG,1.3578078192757794,1.3169236663154869,1.2570558787443098,1.0508305076800475,0.7825721932345494,0.9750577278495692,1.1379075782131978,1.1404524771360205,1.314518552498246,1.303303809333235,1.3909228693299907,1.3176172259806769,0.8337421460472345,0.9480717948858395,1.0027153020413546,1.1896957284897736,1.276319812036109,1.0706574831003632,1.08687878921567,1.1675592590794348,1.2682106568755385,1.2241623508742567,1.1662462258038484,1.15299158569357,1.095638253020755,1.1655460155750952,1.1041968313164676,1.0585631692036201,1.23751917461056,1.3493160173994554
Colombia,COL,1.472091184221986,1.4941498287474428,1.5254527204361976,1.5924187644152654,1.5878529861787438,1.628436526860911,1.5818693444968088,1.7015781786369735,1.6796862771429704,1.4205321980289578,1.4721183831477014,1.4641311710495708,1.3888561786659535,1.3525738535291885,1.3335408139264628,1.3515373042858576,1.3353887833660922,1.3530719421163189,1.3508086453946215,1.385696614389185,1.4054888978053035,1.513268539760017,1.5127272115447135,1.6530634972171412,1.6862649614661231,1.6883181239214,1.7162411608842776,1.5332291361176598,1.5825276920790932,1.6098708306233602
Comoros,COM,0.1700688535901535,0.16514380486608016,0.16038345392641606,0.15580831126048925,0.15142337976983647,0.16828146758267878,0.16372473778459962,0.15937683656901516,0.1746277518423228,0.18908846125482884,0.18438005892786682,0.19787909587242197,0.19315867002169348,0.24004951980845074,0.25115952976318,0.24524832366313346,0.2713803871610563,0.17143997014443663,0.1673698728201276,0.20794622005172808,0.2464854106564907,0.21229079586466604,0.22103568541609417,0.25623355232196693,0.22386389310912574,0.2443934188913723,0.27652190594975473,0.3440268355577449,0.3604374411837354,0.37607636330322336
Cabo Verde,CPV,0.2958991339032351,0.28882618151570205,0.30919460427306944,0.3004996489617737,0.2922353078698969,0.3106490494139088,0.353952767531407,0.37105934970612103,0.3878665642052493,0.45189032859562,0.5138050063291435,0.5508364681283724,0.6321183894348026,0.6890037281417702,0.7227032013845723,0.9502541878475749,1.0657095174254163,0.968284491123673,0.9982405786284256,1.0479444681132213,1.0961262523397668,1.142609706263993,1.0490042799174473,0.9965998172182301,0.964736935532419,0.9528528414071731,1.035508551268835,1.0976764120006846,1.121810223378368,1.1819556751297278
Costa Rica,CRI,0.920038109453119,0.9556279459339436,1.2627319128867116,1.2395108617328598,1.402208666574728,1.3566400904351514,1.2471227391770807,1.2073293766631028,1.3197006330093932,1.2945806742526178,1.2492526566808897,1.3435549273513574,1.346038764191689,1.3928737676333274,1.4058652644353156,1.4630717836050346,1.509635071671891,1.7254586211479863,1.6849188294668351,1.592659918934745,1.5532933934160897,1.6036826919117453,1.5891627648841393,1.6406195911079158,1.632818169889425,1.5553430803947415,1.6492030601097885,1.6687020849445782,1.6741864814858536,1.632471558267084
Cuba,CUB,3.361333118681104,2.5689710643166546,2.0276841760346542,1.8675889621136177,2.003974549523221,2.128901202268942,2.303624048555276,2.4977865698247363,2.455903798869179,2.5260104650809274,2.547988693221532,2.460438619087558,2.3589993482209732,2.282445178413803,2.254148340410132,2.3371485770143035,2.378068339594677,2.4602002010267783,2.380533907034589,2.403197119996791,2.504045856583792,2.455353560906776,2.548611094395934,2.5587797731109037,2.3605037003532616,2.579300156150775,2.3969776094143875,2.3140849880453525,2.355764256737627,2.2861460648298526
Cyprus,CYP,5.9873522076241565,6.525172993700846,6.844780854598368,7.010687022900764,7.143676293507139,6.8389777306518305,7.1099326102039555,7.0691996095108784,7.27404782603911,7.418613917838041,7.558667130293188,7.279172402876679,7.339032676908507,7.880736102735462,7.6998448251782445,7.687389951479365,7.6517826740684916,7.8122947459422125,7.84971427697395,7.5403721674392425,7.100376944957187,6.7832051350026,6.255253007043389,5.621287658116091,5.9099346286413486,5.900152115943219,6.169943308466967,6.2389537321525665,6.054174613554574,5.9987952827447115
Czechia,CZE,14.535453393404175,13.28020217725471,12.999166692750924,12.679752039113811,12.068413417335142,12.121325971194858,12.286673670542452,12.11067677613959,11.551942017255445,10.885990279914353,12.010652689310637,12.011818015867306,11.624102697256406,12.043360872060795,12.105401568681726,11.75080400451523,11.778603129350355,12.003307827510277,11.392828166718939,10.644454175987388,10.71659406114521,10.401017804818805,10.091539280350993,9.620257258503393,9.264302843054057,9.400668002108503,9.627750042014013,9.611647340902367,9.492068198945374,9.022786157958006
Germany,DEU,12.026609233295131,11.654850552459038,11.073791648548747,10.93025817334865,10.755375342338723,10.70862966600415,11.040003244345337,10.637562455071643,10.545759669175773,10.153319521843558,10.099316022764112,10.293634147207783,10.102984723903775,10.13870881836082,9.950402591249519,9.729424378441903,9.88644161356904,9.52758665221032,9.61745304528633,8.971786320482938,9.453399721953598,9.299036294641757,9.451317705294889,9.62420735034554,9.088506896744668,9.08729090938286,9.073006685925463,8.858293846745507,8.536196090726593,7.911621015677151
Djibouti,DJI,0.45732249535478914,0.4778830768419509,0.48776522233964714,0.4850413255209344,0.46596525505973996,0.5076262918692546,0.4660925442282984,0.4993508439029262,0.5731374868655993,0.5571643477676996,0.5156241072386657,0.5184040249979878,0.5355132371647038,0.5397300512792537,0.5184039973619251,0.548995984863743,0.5411841198364831,0.5835203894538088,0.5757256885224882,0.5677562740787937,0.6189046588365472,0.5622774924662592,0.575946625874287,0.6339890618594288,0.4450838882533062,0.5032833861175298,0.4520420860741736,0.44486811448678953,0.4171346458062472,0.4314077007170386
Dominica,DMA,0.8520064752492119,0.8525512596444862,1.134011850423837,1.1296563020700952,1.1260627216935983,1.406370859995781,1.1278248488009812,1.416591115140526,1.5673311200718123,1.575299306868305,1.8664752333094041,2.152976130671298,1.7182130200141896,1.9970899631400816,2.273146979182534,2.2669310912966987,2.403914163128751,2.5424807146144186,2.5413320412903895,7.057362240289069,2.5396109760931895,2.538357501587277,3.523409532936832,2.3937256478989988,2.531966172265927,2.5289779719361714,2.5242964526982905,2.378953285588287,2.3734398373235837,2.367424267325911
Denmark,DNK,10.132390211204607,12.184006435017922,11.028025455536929,11.440403898679959,12.139418921358846,11.464881253447825,13.93482212106461,12.043539903852249,11.257076678018008,10.65992909540552,9.850895644930272,10.1235672353219,10.015009521622934,10.98769807115834,9.941672843697084,9.262963491919354,10.691023194740891,9.779475633965285,9.125129139435574,8.678105356720426,8.673891232048552,7.7370866895035375,6.835287325407435,7.116737849091084,6.347153074094276,5.9294627542546525,6.166190299043507,5.74676773694188,5.718343552842326,5.107988509079579
Dominican Republic,DOM,1.1018448050190293,1.1319852118442242,1.2985366895332409,1.2615174756611272,1.4498210303958752,1.5142138512456265,1.6007009385162343,1.7935762016929628,2.023269547589868,2.1322528959805775,2.203907609643223,2.207336334674986,2.3931302443728315,2.1163083245759786,1.9254675483679546,2.0544643579637034,2.209643748301237,2.209049926539889,2.1759175329055824,2.052891491152319,2.133032567340425,2.13079926652122,2.183081631661752,2.1187820532228576,2.1101442908685253,2.2943732565547834,2.3649374654937354,2.2400599819654237,2.381636338138769,2.5356279517867795
Algeria,DZA,2.44342997628157,2.516243272657136,2.4729607785608656,2.6133037424268197,2.6090090667406916,2.658062574214679,2.6009335273896714,2.502439231038719,2.4724478558594365,2.531070515147792,2.5787444835646194,2.500674609835145,2.586712195496387,2.7333736621309823,2.737354063642413,2.8413513731460265,2.9669146811982707,3.0072898461953437,3.1024510832002807,3.1745732939546527,3.173654528920795,3.2947425825339147,3.6093076507557704,3.64497934452673,3.7956322508073748,3.9334959122669844,3.8200903372581383,3.8256379877958184,3.9201090849877502,3.9776504588965977
Ecuador,ECU,1.507194213312552,1.5029874501502796,1.5723958581693336,1.5463268579185618,1.6773734544408865,1.8262440523761905,2.0507266023416393,2.0876115774001445,2.005992729075639,1.7368438100003785,1.7388049938479424,1.8777110663385639,1.838936694113303,1.8444722339170845,1.9255111323796832,2.0411057378401773,2.143053342595473,2.143173759889859,2.180143600123392,2.3351183113074145,2.481494711185326,2.433762684126855,2.396908547152755,2.5274594304850626,2.620388632293802,2.561062429952519,2.414027126683907,2.296644720377721,2.3495174381226946,2.2614698169491487
