Country,Country_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Nauru,NRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,NZL,24.001999999999995,23.475,22.867000000000004,22.27,21.683000000000007,21.108999999999995,20.578999999999994,20.147999999999996,19.723,19.305,18.894000000000005,18.509,18.180999999999997,17.858999999999995,17.54,17.226,16.971999999999994,16.872,16.771,16.671999999999997,16.572000000000003,16.489000000000004,16.447999999999993,16.408,16.367000000000004,16.326999999999998,16.22,15.975,15.732,15.494,15.257999999999996,15.05,14.897000000000006,14.745999999999995,14.596000000000004,14.447000000000003,14.3,14.218999999999994,14.138999999999996,14.058999999999997,13.979,13.9,13.838999999999999,13.778999999999996,13.718999999999994,13.659000000000006,13.6,13.66,13.72,13.78,13.84,13.9,13.838999999999999,13.778999999999996,13.718999999999994,13.659000000000006,13.6,13.534000000000006,13.462000000000003,13.385
Oman,OMN,83.6,82.525,81.393,80.206,78.96,77.662,76.306,74.894,73.425,71.907,70.335,68.713,67.042,65.331,63.577,61.787,59.961,58.112,56.238,54.346,52.438,50.529,48.615,46.706,44.803,42.921,41.056,39.217,37.406,35.634,33.897999999999996,32.20399999999999,30.552999999999997,28.956000000000003,28.311999999999998,28.331000000000003,28.351,28.370999999999995,28.391000000000005,28.411,28.430999999999997,28.450999999999993,28.471000000000004,28.491,28.173000000000002,27.6,27.033,26.473,25.92,25.376000000000005,24.839,23.816999999999993,22.436000000000007,21.117999999999995,19.855,18.65,17.5,16.44,15.460999999999999,14.557000000000002
Pakistan,PAK,77.896,77.499,77.249,76.998,76.744,76.489,76.231,75.97200000000001,75.711,75.44800000000001,75.18299999999999,74.916,74.64699999999999,74.32900000000001,73.995,73.65899999999999,73.319,72.977,72.632,72.285,71.934,71.62,71.381,71.14099999999999,70.899,70.656,70.412,70.167,69.92,69.673,69.424,69.174,68.923,68.67099999999999,68.418,68.164,67.908,67.652,67.415,67.217,67.018,66.82,66.62,66.42,66.219,66.018,65.816,65.613,65.41,65.207,65.003,64.798,64.592,64.387,64.181,63.974,63.766,63.558,63.334,63.093
Panama,PAN,58.751,58.147,57.506,56.863,56.216,55.569,54.92,54.268,53.615,52.962,52.36,52.081,51.801,51.521,51.241,50.962,50.681,50.402,50.121,49.841,49.553,49.214,48.874,48.535,48.195,47.857,47.518,47.18,46.841,46.503,46.097,45.243,44.391,43.544,42.699,41.859,41.022,40.193,39.368,38.549,37.802,37.503,37.206,36.909,36.613,36.318,36.024,35.732,35.44,35.149,34.86,34.563,34.259,33.94799999999999,33.629000000000005,33.304,32.973,32.635,32.291,31.941000000000003
Peru,PER,53.189,52.602,51.486,50.368,49.248,48.132,47.017,45.904,44.793,43.691,42.594,41.504,40.453,39.812,39.173,38.539,37.907,37.281,36.659,36.04,35.426,34.818,34.39,33.968999999999994,33.551,33.135999999999996,32.723,32.313,31.905,31.501000000000005,31.099000000000004,30.7,30.302999999999997,29.911,29.479,29.049000000000007,28.623000000000005,28.201999999999998,27.784000000000006,27.369,26.958,26.552000000000007,26.15,25.751000000000005,25.355999999999995,24.965999999999994,24.578999999999994,24.197000000000003,23.947999999999993,23.759,23.57,23.382999999999996,23.195999999999998,23.010999999999996,22.826999999999998,22.643,22.461,22.28,22.093000000000004,21.900999999999996
Philippines,PHL,69.703,69.445,69.184,68.923,68.66,68.396,68.131,67.865,67.59700000000001,67.328,67.021,66.507,65.988,65.467,64.941,64.44,64.083,63.725,63.365,63.003,62.544,61.606,60.657,59.7,58.734,57.765,56.788,55.805,54.817,53.828,53.014,53.099,53.185,53.27,53.355,53.44,53.525,53.61,53.695,53.78,53.865,53.95,54.035,54.12,54.205,54.29,54.375,54.46,54.545,54.629,54.668,54.478,54.288,54.097,53.907,53.716,53.525,53.318,53.093,52.851
Palau,PLW,43.177,42.886,42.595,42.304,42.013,41.724,41.435,41.147,40.858,40.571,40.285,39.999,39.713,39.429,39.145,38.862,38.579,38.298,38.017,37.737,37.458,36.591,35.578,34.57899999999999,33.590999999999994,32.62,31.811999999999998,31.459000000000003,31.108000000000004,30.76,30.406999999999996,30.034000000000006,29.662999999999997,29.296000000000006,28.930999999999997,28.569000000000003,28.694000000000003,28.933999999999997,29.175,29.418000000000006,29.662000000000006,29.906999999999996,30.153000000000006,30.4,29.617000000000004,28.848,28.09,27.345,26.611000000000004,25.891000000000005,25.183000000000007,24.489000000000004,23.805999999999997,23.138000000000005,22.483000000000004,21.840999999999994,21.225,20.635,20.07,19.53
Papua New Guinea,PNG,96.275,95.976,95.653,95.306,94.931,94.53,94.098,93.288,92.375,91.351,90.20400000000001,88.922,88.7,88.493,88.283,88.07,87.853,87.634,87.41,87.18299999999999,86.953,86.758,86.572,86.384,86.194,86.002,85.807,85.61,85.411,85.209,85.006,85.184,85.371,85.555,85.738,85.919,86.099,86.276,86.451,86.625,86.79599999999999,86.818,86.836,86.854,86.873,86.891,86.909,86.92699999999999,86.945,86.963,86.981,87.0,87.018,87.022,87.012,86.988,86.95,86.898,86.831,86.75
Poland,POL,52.108,51.473,51.074,50.674,50.273,49.874,49.474,49.074,48.674,48.274,47.875,47.332,46.676,46.023,45.371,44.72,44.071,43.425,42.78,42.288,41.914,41.541,41.169,40.798,40.427,40.058,39.69,39.324,38.957,38.775,38.73,38.685,38.641,38.596,38.551,38.507,38.462,38.417,38.373,38.328,38.284,38.239,38.213,38.324,38.436,38.548,38.659,38.771,38.884,38.996,39.108,39.22,39.346,39.471,39.597,39.722,39.822,39.895,39.942,39.963
"Korea, Dem. People's Rep.",PRK,59.805,58.838,57.864,56.884,55.898,54.909,53.916,52.919,50.988,48.391,45.8,45.298,44.796,44.297,43.798,43.3,43.26,43.22,43.18,43.14,43.1,42.951,42.802,42.654,42.505,42.356,42.208,42.06,41.912,41.764,41.616,41.469,41.321,41.174,41.061,40.982,40.903,40.824,40.745,40.666,40.588,40.509,40.43,40.352,40.273,40.195,40.116,40.038,39.96,39.805,39.623,39.443,39.262,39.082,38.902,38.723,38.529,38.322,38.101,37.866
Portugal,PRT,65.045,64.656,64.27799999999999,63.899,63.517,63.134,62.75,62.364,61.975,61.586,61.196,60.803,60.409,60.015,59.618,59.221,58.821,58.422,58.021,57.619,57.215,56.779,56.262,55.743,55.223,54.702,54.18,53.658,53.133,52.609,52.085,51.531,50.87,50.211,49.551,48.891,48.23,47.572,46.914,46.257,45.601,44.956,44.334,43.713,43.093,42.478,41.863,41.251,40.641,40.036,39.433,38.833,38.237,37.648,37.064,36.486,35.914,35.348,34.789,34.236000000000004
Paraguay,PRY,64.431,64.33,64.229,64.084,63.921,63.757,63.593,63.429,63.265,63.1,62.935,62.77,62.604,62.084,61.553,61.019,60.482,59.944,59.402,58.859,58.312,57.765,57.215,56.488,55.753,55.017,54.278,53.537,52.793,52.051,51.306,50.561,49.814,49.156,48.512,47.869,47.226,46.586,45.946,45.307,44.669,44.034,43.4,43.023,42.695,42.367,42.04,41.714,41.388,41.063,40.739,40.416,40.093,39.803,39.526,39.25,38.974,38.7,38.415,38.121
Qatar,QAT,14.725,14.307000000000002,13.899000000000001,13.5,13.22,12.945999999999998,12.677000000000007,12.412000000000006,12.152000000000001,11.897000000000006,11.646,11.4,11.322000000000003,11.245,11.168000000000006,11.090999999999994,11.015,10.94,10.865,10.79,10.637,10.486000000000004,10.337000000000003,10.188999999999993,10.043999999999997,9.900000000000006,9.599999999999994,8.944000000000003,8.328999999999994,7.753,7.213999999999999,6.709000000000003,6.236999999999995,5.796999999999997,5.385999999999996,5.001999999999995,4.6440000000000055,4.340999999999994,4.111999999999995,3.895,3.688999999999993,3.4939999999999998,3.308000000000007,3.132000000000005,2.91,2.603999999999999,2.3289999999999935,2.0829999999999984,1.8610000000000042,1.6640000000000015,1.4989999999999952,1.3979999999999961,1.3029999999999973,1.215,1.132000000000005,1.0550000000000068,0.9849999999999994,0.921999999999997,0.8649999999999949,0.8119999999999976
Romania,ROU,65.791,65.106,64.414,63.716,63.011,62.303,61.655,61.165,60.672,60.178,59.681,59.182,58.681,58.179,57.675,57.169,56.661,56.058,55.351,54.642,53.93,53.219,52.505,51.79,51.074,50.359,49.643,48.927,48.21,47.496,46.783,46.07,45.773,45.926,46.078,46.231,46.384,46.537,46.689,46.842,46.996,47.148,47.22,47.088,46.957,46.826,46.695,46.564,46.433,46.302,46.171,46.04,46.026,46.063,46.1,46.113,46.1,46.064,46.002,45.916
Russian Federation,RUS,46.269,45.374,44.482,43.592,42.706,41.827,40.952,40.082,39.217,38.362,37.529,36.722,35.922,35.131,34.348,33.57299999999999,32.806,32.05,31.302000000000007,30.695,30.248999999999995,29.807000000000002,29.369,28.933999999999997,28.503,28.076999999999998,27.653999999999996,27.235,26.819000000000003,26.602000000000004,26.605999999999995,26.611000000000004,26.615,26.619,26.623999999999995,26.628,26.632999999999996,26.637,26.641000000000005,26.646,26.65,26.653999999999996,26.659000000000006,26.626999999999995,26.581999999999994,26.537000000000006,26.492000000000004,26.447000000000003,26.402,26.358000000000004,26.313000000000002,26.268,26.209000000000003,26.137,26.05,25.95,25.836,25.708,25.566999999999993,25.412999999999997
Rwanda,RWA,97.4,97.346,97.29,97.234,97.176,97.118,97.05799999999999,96.997,96.934,96.871,96.806,96.664,96.509,96.348,96.179,96.002,95.818,95.626,95.425,95.344,95.279,95.214,95.147,95.08,95.012,94.943,94.873,94.80199999999999,94.73,94.658,94.584,94.509,93.712,92.687,91.51,90.163,88.626,87.534,86.756,85.936,85.074,84.17099999999999,83.223,83.096,83.092,83.088,83.083,83.07900000000001,83.075,83.07,83.066,83.062,83.057,83.053,83.033,82.996,82.944,82.875,82.789,82.687
Saudi Arabia,SAU,68.75,67.62700000000001,66.482,64.989,63.128,61.231,59.298,57.335,55.346,53.345,51.331,49.312,47.293,45.288,43.296,41.651,40.103,38.579,37.075,35.595,34.14,32.718999999999994,31.326999999999998,29.967,28.64,27.352999999999994,26.1,25.411,24.733000000000004,24.07,23.417,22.777,22.149,21.813999999999993,21.570999999999998,21.33,21.09,20.852999999999994,20.617000000000004,20.384,20.152,19.923000000000002,19.695999999999998,19.47,19.245999999999995,19.021,18.796000000000006,18.572999999999993,18.351,18.132999999999996,17.915999999999997,17.697999999999993,17.48,17.26,17.04,16.82,16.599000000000004,16.378,16.156000000000006,15.935
Sudan,SDN,89.254,88.768,88.263,87.738,87.19200000000001,86.627,86.041,85.43299999999999,84.803,84.152,83.477,82.78,82.059,81.452,81.256,81.057,80.857,80.656,80.453,80.248,80.041,79.834,79.624,79.099,78.09700000000001,77.063,75.995,74.893,73.756,72.59,71.39,70.16,68.89699999999999,67.87299999999999,67.821,67.768,67.71600000000001,67.663,67.61,67.55799999999999,67.505,67.452,67.399,67.346,67.293,67.24,67.187,67.134,67.081,67.007,66.911,66.793,66.654,66.493,66.311,66.106,65.87899999999999,65.63,65.358,65.064
Senegal,SEN,77.0,76.355,75.697,75.027,74.343,73.649,72.943,72.224,71.493,70.753,70.0,69.28,68.549,67.811,67.063,66.307,65.628,65.282,64.93299999999999,64.583,64.231,63.878,63.524,63.168,62.809,62.451,62.091,61.729,61.387,61.245,61.104,60.962,60.82,60.679,60.536,60.394,60.251,60.109,59.966,59.823,59.68,59.536,59.393,59.102,58.694,58.286,57.876,57.465,57.053,56.641,56.227,55.812,55.397,54.981,54.564,54.138,53.704,53.26,52.808,52.347
Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SLB,94.232,93.962,93.679,93.384,93.076,92.755,92.421,92.072,91.708,91.33,91.083,91.042,91.001,90.959,90.917,90.875,90.729,90.417,90.096,89.765,89.424,89.07300000000001,88.712,88.341,87.959,87.56700000000001,87.163,86.889,86.702,86.514,86.32300000000001,86.13,85.935,85.738,85.538,85.336,85.131,84.924,84.715,84.504,84.187,83.799,83.40299999999999,82.999,82.587,82.168,81.741,81.306,80.862,80.411,79.952,79.492,79.03,78.56700000000001,78.104,77.64,77.17699999999999,76.714,76.251,75.79
Sierra Leone,SLE,82.648,82.09700000000001,81.533,80.94,80.288,79.621,78.936,78.235,77.51599999999999,76.782,76.031,75.263,74.47800000000001,73.679,72.863,72.271,71.86,71.446,71.02799999999999,70.606,70.181,69.752,69.32,68.885,68.445,68.003,67.675,67.445,67.213,66.981,66.74799999999999,66.515,66.28,66.045,65.80799999999999,65.571,65.333,65.095,64.856,64.616,64.374,64.13300000000001,63.891,63.648,63.404,63.081,62.697,62.311,61.923,61.534,61.144,60.752,60.358,59.964,59.568,59.171,58.772,58.364,57.945,57.516
El Salvador,SLV,61.646,61.473,61.372,61.271,61.17,61.069,60.967,60.866,60.764,60.663,60.561,60.456,59.957,59.457,58.954,58.449,57.942,57.435,56.925,56.414,55.901,55.388,54.873,54.358,53.84,53.323,52.805,52.286,51.766,51.246,50.726,50.206,49.685,48.583,47.296,46.012,44.732,43.463,42.2,41.643,41.088,40.536,39.986,39.439,38.893,38.352,37.813,37.226,36.322,35.43,34.548,33.675,32.813,31.964,31.126000000000005,30.3,29.498999999999995,28.725,27.977000000000004,27.254000000000005
San Marino,SMR,51.1,49.999,48.896,47.794,46.693,45.598,44.506,43.419,42.337,41.265,40.2,37.719,35.297,32.95399999999999,30.691000000000003,28.516000000000005,26.433999999999997,24.385,22.396,20.525,18.769000000000005,17.135999999999996,15.616,14.207999999999998,12.905,11.709000000000003,10.608000000000004,9.599999999999994,9.599999999999994,9.599999999999994,9.599999999999994,9.599999999999994,9.599999999999994,9.161000000000001,8.739000000000004,8.335999999999999,7.947999999999993,7.578000000000003,7.224000000000004,6.885,6.56,6.25,6.075,6.025000000000006,5.845,5.546999999999997,5.263999999999996,4.992999999999995,4.736000000000004,4.492000000000004,4.260000000000005,4.0390000000000015,3.8289999999999935,3.63,3.4410000000000025,3.2609999999999957,3.09,2.9279999999999973,2.774000000000001,2.632000000000005
Somalia,SOM,82.688,82.165,81.628,81.08,80.547,80.036,79.513,78.98,78.437,77.885,77.322,76.749,76.165,75.57300000000001,74.97,74.502,74.252,74.001,73.748,73.493,73.237,72.979,72.72,72.459,72.196,71.93299999999999,71.667,71.373,71.031,70.688,70.342,69.993,69.64099999999999,69.289,68.93299999999999,68.575,68.215,67.85300000000001,67.489,67.122,66.753,66.38300000000001,66.01,65.244,64.469,63.689,62.9,65.596,63.989,62.355,60.69,59.0,58.442,57.883,57.321,56.755,56.184,55.609,55.029,54.446
Serbia,SRB,70.936,69.94800000000001,68.938,67.90899999999999,66.86,65.798,64.718,63.623,62.512,61.391,60.256,59.251,58.659,58.067,57.47,56.872,56.271,55.67,55.066,54.461,53.854,53.297,52.888,52.479,52.068,51.659,51.249,50.839,50.427,50.018,49.607,49.244,49.019,48.796,48.572,48.349,48.125,47.902,47.678,47.455,47.231,47.008,46.785,46.563,46.339,46.117,45.895,45.672,45.45,45.228,45.007,44.785,44.644,44.531,44.417,44.304,44.19,44.058,43.908,43.74
South Sudan,SSD,91.252,91.263,91.275,91.286,91.298,91.31,91.321,91.333,91.344,91.355,91.367,91.378,91.39,91.401,91.413,91.424,91.435,91.447,91.458,91.469,91.481,91.492,91.503,91.292,90.739,90.156,89.539,88.889,88.203,87.483,86.724,85.926,85.088,84.374,84.251,84.127,84.003,83.877,83.751,83.624,83.496,83.368,83.239,83.10900000000001,82.977,82.846,82.713,82.58,82.445,82.299,82.14,81.968,81.783,81.585,81.374,81.148,80.908,80.654,80.385,80.101
Sao Tome and Principe,STP,83.92699999999999,83.195,82.031,80.806,79.51599999999999,78.167,76.753,75.276,73.736,72.139,70.482,69.795,69.439,69.083,68.723,68.361,67.99600000000001,67.63,67.262,66.89099999999999,66.518,66.143,65.174,64.113,63.037,61.951,60.851,59.74,58.618,57.489,56.352,55.207,54.236,53.283,52.327,51.369,50.408,49.45,48.491,47.533,46.576,45.623,44.445,43.234,42.028,40.835,39.652,38.48,37.32,36.177,35.048,33.93600000000001,32.84,31.792,30.787000000000006,29.825999999999993,28.908,28.031999999999996,27.197000000000003,26.402
Suriname,SUR,52.74,52.703,52.665,52.628,52.659,52.891,53.123,53.356,53.588,53.82,54.052,54.284,53.24,50.913,48.579,46.251,43.936,41.654,39.403,37.197,35.04,34.965,34.89,34.816,34.741,34.666,34.592,34.516999999999996,34.443,34.367999999999995,34.294,34.22,34.146,34.072,33.998000000000005,33.92400000000001,33.85,33.777,33.703,33.629000000000005,33.556,33.483000000000004,33.409000000000006,33.336,33.263000000000005,33.318,33.385,33.453,33.521,33.587999999999994,33.656000000000006,33.724000000000004,33.792,33.86,33.911,33.944,33.96,33.959,33.94,33.905
Slovak Republic,SVK,66.536,66.047,65.286,64.517,63.74,62.957,62.167,61.37,60.565,59.757,58.943,57.991,56.936,55.878,54.813,53.743,52.669,51.595,50.518,49.44,48.362,47.69,47.223,46.756,46.289,45.824,45.359,44.895,44.432,43.97,43.509,43.22,43.281,43.341,43.402,43.463,43.524,43.584,43.645,43.706,43.767,43.837,43.987,44.137,44.287,44.437,44.588,44.739,44.889,45.04,45.315,45.58,45.72,45.86,46.0,46.111,46.194,46.249,46.274,46.271
Slovenia,SVN,71.79599999999999,70.893,70.066,69.224,68.369,67.503,66.624,65.73400000000001,64.831,63.919,62.996,62.028,60.942,59.847,58.741,57.626,56.501,55.373,54.238,53.099,51.955,51.059,50.898,50.737,50.576,50.416,50.254,50.093,49.932,49.771,49.61,49.483,49.457,49.431,49.404,49.378,49.351,49.325,49.299,49.272,49.246,49.22,49.143,48.918,48.692,48.467,48.242,48.017,47.791,47.567,47.342,47.117,46.892,46.668,46.443,46.219,45.98,45.727,45.459,45.178
Sweden,SWE,27.51,26.705,25.729,24.777,23.846999999999994,22.944000000000003,22.086,21.272999999999996,20.480999999999995,19.712999999999994,18.965999999999994,18.436999999999998,18.114000000000004,17.796999999999997,17.483000000000004,17.27,17.197999999999993,17.126999999999995,17.055999999999997,16.983999999999995,16.912999999999997,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.796000000000006,16.638999999999996,16.483999999999995,16.328999999999994,16.176000000000002,16.086,16.058000000000007,16.03,16.001999999999995,15.974000000000004,15.929000000000002,15.867000000000004,15.804000000000002,15.742000000000004,15.680999999999997,15.57,15.412000000000006,15.254000000000005,15.097999999999999,14.944000000000003,14.703000000000003,14.38,14.063999999999993,13.753,13.447000000000003,13.147999999999996,12.854,12.569000000000003,12.292000000000002
Eswatini,SWZ,96.087,95.665,95.2,94.688,94.124,93.506,92.843,92.271,91.656,90.999,90.295,89.542,88.736,87.88,86.967,85.996,84.963,84.526,84.197,83.863,83.52199999999999,83.176,82.824,82.467,82.10300000000001,81.73400000000001,81.35900000000001,80.97800000000001,80.59,80.197,79.798,79.393,78.982,78.566,78.143,77.714,77.27799999999999,76.919,77.051,77.18299999999999,77.314,77.445,77.575,77.70400000000001,77.834,77.962,78.09,78.17099999999999,77.955,77.738,77.52,77.3,77.151,77.001,76.851,76.7,76.541,76.375,76.201,76.019
Seychelles,SYC,72.327,71.283,70.214,69.123,68.009,66.87700000000001,65.723,64.551,63.359,62.154,60.932,59.663,58.198,56.723,55.233,53.734,52.226,50.718,50.604,50.619,50.634,50.648,50.663,50.678,50.693,50.708,50.723,50.738,50.753,50.75,50.73,50.693,50.638,50.565,50.475,50.367,50.242,50.099,49.939,49.762,49.567,49.354,49.124,48.877,48.612,48.33,48.031,47.715,47.381,47.031,46.664,46.28,45.88,45.463,45.031,44.6,44.169,43.739,43.309,42.881
Syrian Arab Republic,SYR,63.193,62.601,61.956,61.306,60.651,59.994,59.333,58.668,57.999,57.329,56.655,56.249,55.922,55.595,55.267,54.939,54.61,54.282,53.952,53.623,53.292,52.962,52.732,52.524,52.316,52.109,51.901,51.693,51.485,51.277,51.069,50.861,50.653,50.445,50.236,49.896,49.527,49.159,48.79,48.422,48.053,47.686,47.318,46.951,46.583,46.218,45.854,45.489,45.125,44.763,44.4,45.42,46.445,47.471,48.5,47.832,47.165,46.5,45.838,45.179
Chad,TCD,93.305,93.038,92.761,92.473,92.123,91.594,91.032,90.436,89.804,89.138,88.432,87.687,86.9,86.118,85.29599999999999,84.434,83.53,82.587,81.6,81.408,81.213,81.018,80.821,80.623,80.422,80.221,80.017,79.813,79.606,79.398,79.189,78.977,78.765,78.592,78.56,78.527,78.494,78.462,78.429,78.396,78.363,78.33,78.298,78.265,78.232,78.199,78.166,78.132,78.099,78.066,78.015,77.946,77.858,77.752,77.628,77.485,77.32300000000001,77.142,76.941,76.721
Togo,TGO,89.902,89.06,88.156,87.189,86.153,85.05,83.875,82.626,81.3,79.902,78.72,78.398,78.071,77.742,77.40899999999999,77.07300000000001,76.732,76.389,76.042,75.69200000000001,75.337,74.98,74.60900000000001,74.22200000000001,73.831,73.438,73.04,72.638,72.232,71.824,71.411,70.995,70.575,70.152,69.725,69.295,68.861,68.424,67.98400000000001,67.54,67.093,66.644,66.191,65.735,65.27600000000001,64.815,64.351,63.884,63.413,62.942,62.467,61.968,61.454,60.939,60.421,59.9,59.372,58.838,58.298,57.752
Thailand,THA,80.328,80.219,80.11,80.0,79.89,79.779,79.668,79.556,79.444,79.332,79.111,78.55799999999999,77.994,77.42099999999999,76.836,76.242,75.635,75.02,74.394,73.758,73.209,72.951,72.69200000000001,72.431,72.168,71.905,71.639,71.372,71.10300000000001,70.833,70.576,70.407,70.237,70.066,69.895,69.724,69.551,69.378,69.205,69.031,68.614,67.452,66.26599999999999,65.059,63.831,62.589,61.327,60.05,58.758,57.457,56.144,55.302,54.555,53.807,53.057,52.306,51.552,50.8,50.051,49.308
Tajikistan,TJK,66.832,66.44,66.045,65.649,65.249,64.848,64.445,64.04,63.632,63.223,63.124,63.393,63.663,63.93,64.19800000000001,64.464,64.73,64.994,65.257,65.49799999999999,65.711,65.922,66.134,66.345,66.555,66.765,66.97399999999999,67.182,67.39,67.769,68.342,68.91,69.473,70.02799999999999,70.57900000000001,71.123,71.662,72.194,72.72,73.24,73.499,73.497,73.495,73.493,73.492,73.49,73.488,73.486,73.48400000000001,73.482,73.48,73.479,73.455,73.411,73.345,73.258,73.149,73.018,72.866,72.691
Turkmenistan,TKM,53.588,53.443,53.298,53.152,53.007,52.861,52.716,52.57,52.425,52.279,52.22,52.265,52.309,52.354,52.398,52.443,52.487,52.531,52.576,52.701,52.922,53.142,53.363,53.583,53.804,54.024,54.243,54.463,54.683,54.84,54.925,55.01,55.096,55.181,55.266,55.206,54.982,54.759,54.535,54.311,54.087,53.863,53.638,53.413,53.188,52.948,52.692,52.419,52.132,51.828,51.509,51.175,50.825,50.459,50.079,49.683,49.272,48.847,48.407,47.952
Timor-Leste,TLS,89.909,89.757,89.489,89.215,88.934,88.647,88.354,88.054,87.747,87.434,87.114,86.787,86.452,86.111,85.763,85.407,85.044,84.674,84.29599999999999,83.911,83.517,83.117,82.709,82.292,81.868,81.437,80.997,80.549,80.093,79.63,79.158,78.785,78.46,78.133,77.801,77.46600000000001,77.127,76.785,76.439,76.09,75.737,75.381,75.021,74.657,74.29,73.959,73.626,73.291,72.952,72.611,72.268,71.92099999999999,71.572,71.221,70.867,70.51,70.15,69.788,69.422,69.053
Tonga,TON,82.44800000000001,82.071,81.688,81.299,80.902,80.501,80.092,79.90299999999999,79.873,79.843,79.813,79.783,79.753,79.723,79.693,79.663,79.633,79.496,79.281,79.065,78.846,78.627,78.406,78.18299999999999,77.958,77.732,77.504,77.39099999999999,77.35900000000001,77.328,77.29599999999999,77.264,77.232,77.2,77.168,77.136,77.10300000000001,77.07300000000001,77.045,77.01599999999999,76.988,76.959,76.931,76.902,76.873,76.845,76.816,76.773,76.719,76.665,76.611,76.557,76.565,76.618,76.672,76.725,76.77799999999999,76.831,76.869,76.893
Trinidad and Tobago,TTO,65.845,64.99600000000001,64.136,63.266,62.387,61.502,60.608,59.706,58.797,57.885,56.965,56.041,55.112,54.181,53.246,52.309,51.369,50.43,49.49,48.551,47.716,47.532,47.347,47.163,46.979,46.795,46.611,46.427,46.243,46.059,45.876,45.692,45.509,45.326,45.143,44.96,44.776,44.594,44.411,44.229,44.095,44.282,44.47,44.657,44.845,45.033,45.221,45.41,45.598,45.787,45.975,46.164,46.329,46.47,46.587,46.681,46.75,46.795,46.816,46.813
Tunisia,TUN,62.489,62.05,61.609,61.167,60.721,60.276,59.77,58.964,58.152,57.338,56.518,55.695,54.868,54.041,53.21,52.412,51.816,51.221,50.625,50.028,49.431,48.836,48.24,47.644,46.989,46.161,45.333,44.509,43.686,42.869,42.054,41.244,40.438,39.638,38.922,38.526,38.13,37.738,37.347,36.957,36.568,36.182,35.798,35.415,35.05,34.763000000000005,34.476,34.191,33.907,33.623999999999995,33.343,33.062,32.782,32.505,32.227999999999994,31.944000000000003,31.653999999999996,31.358000000000004,31.055,30.745999999999995
Turkiye,TUR,68.485,67.936,67.402,66.863,66.32,65.773,65.051,64.241,63.423,62.599,61.766,61.055,60.4,59.742,59.08,58.414,57.913,57.492,57.069,56.645,56.22,54.811,53.003,51.188,49.366,47.552,46.07,44.739,43.413,42.101,40.797,40.024,39.482,38.945,38.41,37.877,37.347,36.821,36.297,35.777,35.259,34.66,34.025999999999996,33.397999999999996,32.775,32.16,31.55,30.947000000000003,30.349000000000004,29.759,29.175,28.598,28.025999999999996,27.468999999999994,26.923000000000002,26.388999999999996,25.866,25.355999999999995,24.857,24.37
Tuvalu,TUV,84.105,83.556,82.992,82.413,81.81700000000001,81.207,80.581,79.939,79.281,78.608,77.919,77.214,76.493,75.758,75.006,74.239,73.455,72.65899999999999,71.84700000000001,71.02,70.178,69.325,68.456,67.575,66.68,65.749,64.50399999999999,63.238,61.953,60.654,59.339,58.009,57.249,56.844,56.437,56.03,55.621,55.213,54.803,54.393,53.982,53.571,53.159,52.344,51.322,50.301,49.279,48.257,47.235,46.218,45.204,44.193,43.185,42.186,41.214,40.27,39.355,38.47,37.613,36.785
Tanzania,TZA,94.754,94.606,94.453,94.296,94.135,93.97,93.801,93.627,93.196,92.689,92.148,91.569,90.952,90.29599999999999,89.597,88.854,88.063,87.227,86.341,85.859,85.445,85.024,84.591,84.149,83.695,83.233,82.759,82.275,81.779,81.435,81.116,80.792,80.464,80.133,79.797,79.457,79.112,78.763,78.41,78.053,77.691,77.326,76.956,76.389,75.777,75.155,74.52199999999999,73.879,73.224,72.561,71.886,71.202,70.507,69.804,69.096,68.383,67.667,66.947,66.22399999999999,65.5
